TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionMonth,TransactionDayOfWeek,TransactionYear,LoginAttempts_Bin
100.52,0,19,0,50,1,110,1,453.39,1,0,2023,0
85.35,0,42,0,66,2,166,1,2173.76,7,2,2023,0
79.76,0,33,1,39,1,170,1,6452.14,2,0,2023,0
778.49,1,29,2,75,2,107,1,7713.67,7,0,2023,0
386.38,0,31,2,42,1,135,1,5528.36,1,1,2023,0
165.25,0,34,2,35,0,106,1,9939.94,11,4,2023,0
14.29,0,20,0,34,1,150,1,7016.99,2,1,2023,0
232.79,1,16,1,55,2,145,1,2661.3,9,2,2023,0
899.71625,1,2,1,60,1,159,1,9410.17,11,0,2023,0
92.29,0,0,1,54,1,115,1,2026.32,2,2,2023,0
293.97,0,31,1,68,2,153,1,7371.85,11,0,2023,0
136.32,0,24,2,19,3,113,1,264.83,10,2,2023,0
251.06,0,7,2,36,0,34,1,10001.66,12,2,2023,0
50.17,1,34,0,77,2,35,1,7752.14,9,0,2023,0
21.4,0,14,1,34,1,258,1,9594.11,12,1,2023,0
73.28,0,4,1,21,3,21,1,1329.41,3,4,2023,0
70.23,0,22,0,38,0,260,1,11624.93,9,2,2023,0
689.29,0,12,0,22,3,100,1,168.84,1,4,2023,0
745.03,0,13,2,28,3,231,1,160.57,8,3,2023,0
54.61,0,25,0,58,1,160,1,7135.64,12,0,2023,0
54.05,0,21,1,27,3,146,1,469.14,4,1,2023,0
107.47,0,2,2,67,2,144,1,7517.5,4,2,2023,0
611.11,0,11,0,20,3,282,4,919.84,10,2,2023,1
219.63,0,5,0,48,0,44,1,8013.63,11,4,2023,0
188.7,0,27,1,54,2,123,1,5077.06,2,4,2023,0
93.52,0,30,2,51,1,97,1,2791.2,8,0,2023,0
275.92,1,26,1,62,2,107,1,1777.38,9,0,2023,0
376.79,0,25,1,68,2,265,1,7749.14,1,0,2023,0
8.98,0,11,2,66,2,56,1,4516.76,8,0,2023,0
697.32,0,1,2,68,2,91,1,2016.02,5,3,2023,0
17.45,0,29,0,18,3,88,1,1959.52,9,2,2023,0
302.16,0,18,2,80,2,138,5,3876.61,10,2,2023,1
442.74,0,36,1,23,3,136,1,1790.27,10,0,2023,0
623.9,0,38,0,27,3,249,1,711.47,8,1,2023,0
445.41,0,14,0,35,0,235,3,12154.66,11,0,2023,1
63.41,0,13,0,26,3,36,1,1546.22,11,4,2023,0
346.85,0,18,0,44,0,88,1,7208.15,11,4,2023,0
71.95,1,29,2,59,1,53,1,9267.32,2,0,2023,0
7.5,0,9,2,63,2,36,1,6485.78,2,4,2023,0
206.46,0,41,0,65,2,279,1,3984.38,11,0,2023,0
423.11,0,8,0,60,1,47,1,412.78,7,1,2023,0
35.84,1,7,2,54,2,172,1,4795.65,3,1,2023,0
88.6,1,33,1,28,3,105,1,246.57,2,1,2023,0
899.71625,0,28,0,18,3,168,1,1058.13,9,0,2023,0
53.81,1,33,0,55,1,37,2,2564.62,10,0,2023,1
22.46,0,27,2,54,2,78,1,6631.5,5,2,2023,0
334.89,0,13,2,21,3,260,1,1661.68,7,3,2023,0
319.27,1,29,2,54,2,59,1,5504.01,7,3,2023,0
144.3,0,28,0,18,3,88,1,312.19,12,4,2023,0
348.7,1,14,1,69,2,149,1,2445.58,5,1,2023,0
366.21,0,28,0,62,0,181,1,10862.99,1,3,2023,0
99.11,0,30,2,55,2,12,1,5414.87,5,0,2023,0
539.35,0,25,0,55,2,127,1,3919.44,5,0,2023,0
188.99,0,28,1,58,1,92,1,7315.34,6,3,2023,0
899.71625,0,26,0,46,1,58,1,3740.73,1,0,2023,0
710.14,0,12,0,26,3,227,1,465.63,3,2,2023,0
308.68,0,25,2,53,0,170,1,9992.36,2,0,2023,0
166.68,0,23,0,57,2,139,1,5141.19,3,0,2023,0
0.99,0,20,0,45,1,133,1,4317.85,9,2,2023,0
505.19,0,18,0,30,0,128,5,5326.68,3,1,2023,1
66.58,0,33,1,23,3,79,1,1636.32,12,0,2023,0
223.43,0,9,1,77,2,178,1,7932.41,2,2,2023,0
659.95,0,11,2,60,1,114,1,3927.69,9,2,2023,0
634.86,0,6,0,27,3,45,1,588.5,8,3,2023,0
286.5,1,4,1,30,1,60,1,8517.95,10,0,2023,0
322.96,1,30,1,76,2,168,1,2401.59,11,0,2023,0
654.48,0,8,1,19,3,114,1,6776.41,8,0,2023,0
157.97,0,30,1,48,0,140,1,5529.92,6,2,2023,0
120.9,0,40,1,40,0,52,1,9009.42,7,2,2023,0
254.77,0,10,1,57,1,57,1,5994.87,1,2,2023,0
795.96,0,33,2,65,2,119,1,5468.58,9,3,2023,0
149.25,0,29,0,39,1,142,1,5677.52,4,0,2023,0
3.42,1,35,2,43,0,158,1,14180.21,9,0,2023,0
68.19,1,14,2,40,0,189,1,9895.1,3,1,2023,0
493.42,0,3,1,39,1,111,1,2232.84,6,2,2023,0
37.57,0,12,0,57,2,42,1,7739.54,4,2,2023,0
127.0,1,26,1,19,3,68,5,431.16,9,4,2023,1
96.89,0,34,0,59,2,53,1,6044.93,3,3,2023,0
448.33,0,1,0,25,3,161,1,922.19,5,0,2023,0
899.71625,0,36,0,51,1,55,1,447.53,9,0,2023,0
8.65,0,19,2,48,0,273,1,10778.35,6,0,2023,0
65.57,0,24,2,41,1,82,1,7513.79,4,3,2023,0
539.81,0,37,2,46,1,177,1,2051.25,2,1,2023,0
363.53,0,18,0,63,2,142,1,1038.91,1,2,2023,0
64.9,1,11,1,51,2,72,1,6854.61,2,1,2023,0
358.18,0,4,0,18,3,157,1,619.86,4,0,2023,0
167.2,0,35,1,30,0,84,1,11320.83,1,2,2023,0
121.91,0,6,1,60,0,133,1,14510.8,6,0,2023,0
137.57,0,21,2,54,1,70,1,5103.67,12,0,2023,0
534.62,0,28,2,55,0,45,1,13793.53,12,1,2023,0
463.92,0,23,2,50,1,199,1,2403.39,3,0,2023,0
320.14,0,25,2,60,2,96,1,3075.97,1,1,2023,0
214.93,0,0,2,28,3,52,1,7835.4,5,0,2023,0
660.02,0,26,1,20,3,84,1,414.43,10,3,2023,0
345.81,0,33,1,40,1,135,1,6116.8,6,0,2023,0
143.54,0,30,0,71,2,80,1,6067.62,10,0,2023,0
42.55,0,39,1,53,1,29,1,7341.43,3,4,2023,0
899.71625,1,29,2,21,3,128,1,1240.71,1,1,2023,0
541.79,0,23,0,22,3,125,1,1454.08,8,4,2023,0
40.57,0,8,1,26,3,63,1,1476.91,2,0,2023,0
120.24,0,25,1,18,3,131,2,1943.13,8,0,2023,1
498.67,0,24,2,28,3,244,1,1719.97,12,1,2023,0
227.22,0,12,0,53,0,220,1,832.82,3,0,2023,0
899.71625,0,40,2,30,1,34,1,7696.16,12,0,2023,0
56.94,1,5,2,76,2,74,1,7004.63,12,0,2023,0
629.82,0,7,0,68,2,159,1,6385.69,7,0,2023,0
59.44,0,6,2,35,1,176,1,5472.03,6,1,2023,0
186.69,0,27,1,30,1,54,1,8602.22,12,4,2023,0
230.46,0,23,2,19,3,179,1,162.53,4,1,2023,0
65.09,1,39,2,44,1,159,1,9370.9,2,1,2023,0
457.09,1,26,2,55,1,63,1,8570.82,5,3,2023,0
552.02,1,6,0,44,1,100,1,522.08,11,3,2023,0
377.12,0,15,0,34,1,61,1,836.67,8,0,2023,0
204.56,1,36,1,18,3,179,1,364.72,9,0,2023,0
420.28,0,42,1,35,0,144,1,8557.32,5,2,2023,0
97.09,0,13,0,24,3,202,4,1579.57,4,0,2023,1
124.59,0,5,1,27,3,171,1,129.29,5,4,2023,0
73.88,0,5,2,39,0,34,1,6474.41,1,0,2023,0
77.43,0,33,2,21,3,169,1,1380.21,1,3,2023,0
106.16,0,31,0,56,0,277,4,7487.79,4,4,2023,1
245.93,0,14,1,54,1,172,1,7986.63,6,1,2023,0
622.41,0,16,0,64,0,125,1,7322.01,12,0,2023,0
43.73,0,29,0,34,0,145,1,9929.43,4,0,2023,0
899.71625,0,2,1,19,3,68,1,1830.98,5,0,2023,0
2.03,1,11,0,33,1,28,1,3012.31,1,0,2024,0
770.65,0,17,2,31,0,137,1,7198.8,7,2,2023,0
260.31,0,2,1,63,0,113,1,10980.38,2,1,2023,0
356.1,1,13,1,26,3,187,1,868.35,10,2,2023,0
27.07,1,41,1,80,2,39,1,3773.29,3,0,2023,0
119.89,0,40,0,67,0,60,1,6697.77,12,1,2023,0
106.39,0,41,2,37,0,281,1,9410.99,2,0,2023,0
12.04,0,13,2,37,1,58,1,6213.32,11,2,2023,0
365.7,0,15,1,21,3,115,2,368.78,1,4,2023,1
29.38,1,3,1,28,3,63,1,1663.31,2,2,2023,0
319.85,0,10,0,60,0,148,1,711.66,7,2,2023,0
350.14,1,20,2,75,2,38,1,2403.25,3,4,2023,0
163.94,1,41,1,52,2,73,1,5957.37,8,3,2023,0
170.53,0,28,1,24,3,58,1,801.01,2,0,2023,0
262.22,1,3,0,40,1,136,1,5711.71,7,3,2023,0
41.49,0,0,2,24,3,13,1,928.33,4,0,2023,0
121.43,1,34,1,52,1,243,1,7365.28,3,1,2023,0
350.46,0,26,1,51,2,165,1,5839.38,12,4,2023,0
220.41,1,12,2,26,1,155,1,5116.98,9,0,2023,0
33.46,0,39,0,72,2,111,1,3641.07,2,0,2023,0
104.79,0,10,0,70,0,223,1,1352.19,8,0,2023,0
246.27,0,14,2,29,0,141,1,7299.86,12,2,2023,0
48.85,0,9,0,19,3,176,1,1503.56,12,4,2023,0
332.0,0,5,0,69,2,17,1,5943.13,4,3,2023,0
118.1,0,22,2,54,1,167,1,895.66,10,1,2023,0
84.59,1,19,1,67,0,10,1,5669.1,4,2,2023,0
295.64,0,17,2,21,3,82,1,1061.96,12,3,2023,0
514.33,0,30,1,25,3,160,1,1592.94,6,4,2023,0
899.71625,0,35,0,43,0,169,1,6215.96,2,0,2023,0
94.59,0,42,2,39,0,34,1,6171.89,12,4,2023,0
80.43,0,8,1,59,2,157,1,5987.67,1,2,2023,0
54.25,0,41,2,68,0,37,1,14783.33,7,0,2023,0
178.88,1,9,1,76,2,93,4,4708.29,6,0,2023,1
518.85,0,18,2,22,3,82,1,1806.0,10,0,2023,0
10.65,0,21,2,54,0,161,1,13240.72,4,0,2023,0
198.62,1,40,1,27,3,84,1,1196.07,5,0,2023,0
107.03,0,24,1,27,3,73,1,1408.07,3,0,2023,0
139.57,0,13,0,19,3,263,3,271.78,11,4,2023,1
312.47,0,25,0,49,1,148,4,9419.27,5,1,2023,1
346.11,0,9,1,41,1,213,1,9551.64,1,2,2023,0
138.06,0,5,1,44,1,159,1,1070.47,7,1,2023,0
158.02,0,27,0,49,1,120,1,9374.24,9,2,2023,0
830.01,1,6,2,66,2,96,1,4253.18,7,4,2023,0
435.5,0,28,0,55,2,112,1,6981.03,5,0,2023,0
110.49,0,33,2,57,0,48,1,10483.93,10,1,2023,0
329.4,0,10,2,34,0,68,1,9588.07,12,0,2023,0
635.4,0,10,0,47,0,106,1,1238.11,9,1,2023,0
769.97,0,36,1,22,3,23,1,1244.93,2,3,2023,0
175.07,0,7,1,26,3,169,1,1040.25,9,0,2023,0
7.31,0,19,1,78,2,282,1,5757.67,6,0,2023,0
175.15,0,11,0,27,3,32,1,1712.65,11,3,2023,0
32.54,0,28,2,25,3,183,4,1544.88,7,1,2023,1
121.82,0,9,2,60,0,119,1,13293.83,9,4,2023,0
56.12,0,12,0,30,0,102,1,8839.67,9,2,2023,0
424.7,1,24,2,56,2,178,1,6239.89,1,0,2023,0
35.16,0,6,1,32,1,130,1,8459.18,10,2,2023,0
35.73,0,24,1,65,0,87,1,9073.17,6,0,2023,0
3.44,0,13,0,78,2,108,1,7561.33,1,3,2023,0
899.71625,1,13,1,21,3,235,1,694.03,4,4,2023,0
139.03,1,20,2,50,1,81,1,2276.57,8,2,2023,0
254.92,1,35,0,28,1,169,1,2791.12,9,0,2023,0
115.11,0,0,2,28,1,139,1,9808.97,5,4,2023,0
171.11,0,37,0,57,2,171,1,6324.09,5,0,2023,0
168.54,0,28,0,70,0,142,2,13406.0,2,3,2023,1
420.76,0,24,1,51,2,76,1,6581.55,2,3,2023,0
408.46,0,33,1,64,2,28,1,3140.79,3,2,2023,0
899.71625,1,11,2,30,0,45,1,10357.26,8,2,2023,0
342.17,1,27,1,21,3,247,1,461.83,12,3,2023,0
580.71,0,30,0,53,1,95,1,5670.0,9,2,2023,0
821.54,1,1,1,79,2,36,1,4040.32,8,1,2023,0
253.47,0,1,1,20,3,238,1,220.51,6,2,2023,0
22.81,0,27,2,62,2,75,1,3634.76,5,0,2023,0
266.57,1,4,2,39,1,96,1,7180.48,7,0,2023,0
374.61,1,23,2,75,2,37,1,1389.71,8,1,2023,0
339.35,1,4,0,78,2,70,1,5002.7,2,4,2023,0
810.36,0,8,0,20,3,67,1,9239.12,1,1,2023,0
9.83,0,22,0,24,3,86,1,666.42,7,0,2023,0
135.57,1,4,1,51,0,116,1,11351.64,6,2,2023,0
340.05,0,11,0,43,1,37,1,7234.15,10,4,2023,0
283.45,0,7,1,27,1,127,1,2049.51,10,1,2023,0
100.99,0,27,0,68,0,114,1,8865.27,5,0,2023,0
90.88,0,0,1,18,3,176,1,3908.47,2,0,2023,0
655.15,0,39,0,26,1,264,1,5587.44,1,0,2023,0
320.55,0,25,2,50,1,118,1,438.75,5,0,2023,0
41.51,0,31,2,28,3,48,1,609.6,10,2,2023,0
71.53,1,17,1,68,2,39,1,2393.73,10,0,2023,0
467.13,1,18,1,54,2,45,1,3914.84,9,3,2023,0
235.4,0,11,1,28,3,70,1,818.36,9,1,2023,0
159.32,0,39,1,18,3,100,1,304.44,1,0,2023,0
50.83,1,30,2,30,0,48,1,9553.42,12,0,2023,0
56.89,1,15,1,59,1,56,1,3034.67,2,4,2023,0
20.22,0,17,0,43,1,138,1,5515.32,3,4,2023,0
50.4,0,35,1,36,0,84,1,1677.01,3,0,2023,0
73.88,0,20,1,53,2,131,1,4055.55,5,0,2023,0
119.61,0,36,0,33,0,53,1,9899.94,3,1,2023,0
899.71625,0,24,1,18,3,129,1,756.74,11,1,2023,0
116.58,0,33,1,43,1,247,1,2620.74,8,3,2023,0
899.71625,0,32,0,30,0,161,1,11090.24,6,1,2023,0
391.96,0,26,0,64,2,79,1,2174.16,6,0,2023,0
156.26,1,41,1,46,1,160,1,7854.1,1,0,2023,0
427.0,1,28,1,49,1,163,1,8253.65,7,0,2023,0
443.68,0,40,0,18,3,137,1,874.15,4,1,2023,0
101.76,0,30,1,31,0,26,1,6043.25,2,0,2023,0
67.57,0,5,1,37,1,107,1,2766.12,8,3,2023,0
326.29,0,10,2,56,1,179,1,8171.26,12,2,2023,0
158.56,0,34,0,33,0,100,1,5401.21,2,1,2023,0
56.02,0,22,2,27,3,142,1,3548.02,6,0,2023,0
288.28,0,32,2,27,3,36,1,160.83,1,1,2023,0
245.67,1,32,1,24,3,107,1,752.25,1,0,2023,0
152.18,1,20,2,39,1,176,4,2459.84,8,0,2023,1
114.35,1,12,1,41,1,21,1,469.12,11,0,2023,0
373.27,1,24,2,61,0,79,1,8441.61,7,1,2023,0
504.63,0,32,2,60,1,168,1,3806.16,11,0,2023,0
126.22,0,1,0,46,1,77,4,6133.41,5,3,2023,1
820.15,0,18,1,47,0,181,1,8802.97,12,0,2023,0
899.71625,1,15,2,68,0,127,1,14881.77,3,4,2023,0
8.37,0,7,0,63,2,135,1,1106.34,1,3,2023,0
197.49,1,14,2,53,2,30,1,5005.33,7,0,2023,0
637.97,0,27,1,58,2,90,1,7949.03,10,0,2023,0
13.52,0,39,0,26,3,65,1,259.77,5,0,2023,0
432.1,0,37,0,49,1,240,1,2114.3,3,0,2023,0
375.17,0,13,0,51,1,66,2,5495.3,6,3,2023,1
642.68,0,14,1,50,0,94,1,8461.46,2,4,2023,0
78.44,1,38,2,52,2,292,1,6870.84,11,1,2023,0
139.72,0,22,1,49,1,201,1,5058.83,1,0,2023,0
499.99,0,38,1,31,1,296,1,8885.0,8,2,2023,0
10.07,0,0,2,24,3,49,1,530.81,1,1,2023,0
120.62,0,33,0,23,3,85,1,9379.53,2,0,2023,0
578.49,0,26,1,59,2,180,1,6475.13,10,0,2023,0
119.3,0,23,1,34,1,22,5,319.04,8,0,2023,1
280.92,0,31,2,41,0,168,1,5298.85,1,0,2024,0
42.42,0,34,2,21,3,102,1,490.57,6,3,2023,0
77.03,0,14,0,67,0,259,1,11310.27,6,0,2023,0
22.59,0,39,0,62,2,45,1,3988.75,3,0,2023,0
568.76,0,3,0,51,2,155,1,7484.32,10,0,2023,0
25.94,1,38,2,58,2,211,5,4815.11,10,0,2023,1
105.94,0,28,1,51,1,207,1,5963.1,8,0,2023,0
733.29,0,41,0,52,0,94,5,10427.0,3,2,2023,1
350.15,1,14,0,21,3,195,1,296.47,11,0,2023,0
899.71625,0,18,0,65,0,105,1,1100.06,8,4,2023,0
183.67,0,36,2,19,3,238,1,910.26,6,0,2023,0
278.27,0,40,1,29,0,123,1,6684.34,4,0,2023,0
470.3,0,2,0,40,0,88,1,8524.09,9,1,2023,0
261.69,0,30,0,53,2,84,1,5126.65,11,0,2023,0
365.04,0,41,1,22,3,94,1,873.89,3,0,2023,0
211.1,0,24,1,57,2,136,1,7059.77,9,3,2023,0
21.49,0,10,0,58,0,240,1,11991.24,5,3,2023,0
63.58,0,8,0,18,3,199,1,8086.04,9,0,2023,0
321.86,0,35,0,63,0,167,1,12626.49,7,0,2023,0
12.11,0,17,1,75,2,127,1,1730.28,12,1,2023,0
642.54,0,25,1,44,1,28,1,3143.17,5,2,2023,0
210.45,0,19,0,27,3,146,1,1242.49,12,0,2023,0
313.65,1,6,1,55,2,173,1,1886.36,1,0,2023,0
99.76,0,34,1,26,3,131,1,416.89,8,0,2023,0
115.32,0,10,1,53,2,113,1,5929.08,7,1,2023,0
33.61,0,25,2,23,3,72,1,479.08,8,0,2023,0
498.59,1,28,2,33,0,32,1,5862.99,1,0,2023,0
98.81,0,37,1,27,3,91,1,797.1,9,0,2023,0
1.87,0,42,0,65,2,147,1,7287.94,10,4,2023,0
78.92,1,17,2,59,1,95,1,5624.86,6,3,2023,0
194.29,1,39,1,39,1,10,1,2988.41,1,0,2023,0
28.73,0,18,0,53,1,185,1,2712.96,10,1,2023,0
105.53,0,7,2,24,3,88,1,1433.66,6,4,2023,0
737.34,0,24,2,30,0,34,1,7336.56,3,0,2023,0
237.86,0,30,0,18,3,210,1,475.63,2,0,2023,0
409.61,0,18,1,65,0,89,1,11698.15,7,2,2023,0
75.53,1,14,2,21,3,157,1,1034.35,8,0,2023,0
72.75,0,31,0,64,0,15,1,12042.79,5,0,2023,0
39.11,0,8,2,26,3,143,1,518.54,9,4,2023,0
899.71625,0,37,0,23,3,139,1,1258.93,3,0,2023,0
729.38,0,20,0,68,0,90,1,9127.65,11,1,2023,0
137.49,0,13,0,34,1,50,1,4471.05,7,2,2023,0
504.71,0,11,2,29,1,61,1,6214.54,4,0,2023,0
371.47,1,25,1,24,3,58,1,1187.04,5,1,2023,0
430.35,0,5,2,36,0,205,1,354.9,2,0,2023,0
230.32,0,19,1,35,1,56,1,791.46,5,0,2023,0
121.71,0,6,0,52,2,140,1,5878.89,9,1,2023,0
98.87,0,11,2,20,3,179,1,533.2,1,1,2023,0
117.55,0,14,0,24,3,35,1,897.94,5,4,2023,0
244.64,0,40,1,30,0,103,1,9159.56,2,1,2023,0
321.93,0,26,0,45,1,12,1,4392.73,12,0,2023,0
899.71625,0,8,1,58,2,11,1,1390.98,1,0,2023,0
283.23,0,12,2,40,1,98,1,2008.77,2,0,2023,0
346.65,0,42,2,30,1,60,1,6356.96,1,0,2024,0
381.62,0,19,2,64,2,164,1,6009.12,1,4,2023,0
388.65,0,28,0,76,2,43,1,7896.85,2,1,2023,0
29.22,0,35,0,24,3,151,1,1649.43,7,3,2023,0
46.75,0,7,1,67,2,150,1,2840.43,7,0,2023,0
348.64,0,38,2,57,2,128,1,3274.96,6,4,2023,0
319.17,0,40,2,73,2,81,1,6501.56,1,2,2023,0
73.95,0,18,0,26,3,76,1,363.92,11,4,2023,0
389.63,0,23,2,27,1,99,1,9748.48,2,3,2023,0
217.61,0,6,0,19,3,45,1,1404.53,3,3,2023,0
199.84,0,9,0,21,3,150,1,706.44,1,0,2023,0
56.35,0,5,0,44,0,75,1,5095.73,2,3,2023,0
248.95,1,37,1,65,2,29,1,3059.79,6,4,2023,0
142.58,0,35,0,33,1,145,1,7844.23,6,0,2023,0
899.71625,0,13,0,28,3,87,1,1119.61,7,0,2023,0
84.34,0,22,2,58,2,248,3,5313.97,6,3,2023,1
899.71625,0,31,0,31,1,156,1,6227.99,9,3,2023,0
333.78,0,36,0,60,2,98,1,6810.94,11,3,2023,0
332.59,0,35,2,55,2,143,1,1457.07,7,3,2023,0
236.81,0,28,1,22,3,15,1,813.68,10,3,2023,0
417.8,1,30,1,27,3,130,1,1518.82,6,0,2023,0
319.27,0,35,0,50,0,150,1,10269.78,8,0,2023,0
384.1,0,11,1,42,1,172,1,672.79,5,2,2023,0
820.62,1,14,1,61,0,158,1,6024.8,3,4,2023,0
474.77,1,16,2,56,1,50,1,2158.59,12,0,2023,0
542.72,1,16,1,43,0,92,1,6011.8,9,0,2023,0
79.8,0,13,0,73,2,76,1,6372.58,12,4,2023,0
46.24,0,36,1,57,1,52,1,2569.56,3,0,2023,0
327.8,0,37,0,61,0,54,1,10585.48,11,3,2023,0
445.79,0,19,0,52,0,161,1,717.99,7,4,2023,0
55.89,0,14,2,72,2,150,1,3689.65,8,3,2023,0
158.41,0,34,1,28,3,16,1,1512.16,2,3,2023,0
101.19,1,10,2,64,0,75,1,14389.45,11,2,2023,0
827.14,0,12,1,36,1,265,4,9800.21,1,1,2023,1
61.97,0,31,0,74,2,95,1,7014.69,5,0,2023,0
27.21,0,38,0,79,2,102,1,3520.61,6,2,2023,0
173.74,0,15,2,80,2,64,1,4913.42,9,4,2023,0
176.11,0,38,1,38,1,105,1,9155.35,8,3,2023,0
88.4,0,13,2,46,1,174,1,2567.53,11,4,2023,0
567.92,0,8,2,53,2,14,1,3779.47,6,1,2023,0
138.11,1,31,2,68,2,104,1,4177.65,12,0,2023,0
456.93,1,41,1,28,1,193,1,7284.76,9,1,2023,0
101.42,0,1,2,66,2,146,1,6530.59,4,1,2023,0
300.61,0,12,2,44,0,51,1,7895.54,5,0,2023,0
265.94,0,4,2,54,1,132,1,6781.3,6,0,2023,0
345.54,0,36,2,29,1,50,1,2091.78,1,1,2023,0
411.52,0,20,0,41,0,88,1,11108.39,1,1,2023,0
111.21,0,32,1,35,0,111,1,9088.36,8,0,2023,0
316.37,0,7,0,53,1,86,1,4671.69,8,0,2023,0
260.63,0,13,1,37,1,142,1,7534.73,12,2,2023,0
92.36,0,9,0,29,1,144,1,6353.14,3,0,2023,0
262.06,0,28,1,63,0,118,1,13587.52,9,0,2023,0
64.5,0,10,0,74,2,230,1,1351.24,8,3,2023,0
253.55,0,17,0,28,1,85,5,2797.26,1,2,2023,1
408.28,1,26,1,21,3,125,3,1222.77,3,2,2023,1
175.94,0,16,0,57,2,89,1,3728.04,6,0,2023,0
199.47,0,11,2,57,0,142,1,6067.44,8,0,2023,0
51.07,0,9,1,63,2,133,1,4292.16,1,0,2023,0
435.86,0,17,0,56,2,134,1,3801.82,12,4,2023,0
74.73,1,17,1,64,2,162,1,6353.22,1,0,2023,0
182.79,1,21,2,23,3,14,1,1251.85,10,2,2023,0
628.36,0,2,2,44,0,108,1,11869.71,1,4,2023,0
268.39,0,35,2,29,0,177,1,9409.43,2,1,2023,0
362.27,0,17,0,80,2,47,1,6003.59,5,3,2023,0
560.15,1,22,2,50,1,92,1,817.83,8,0,2023,0
351.99,0,6,0,80,2,45,2,3663.64,6,0,2023,1
132.36,0,7,1,28,3,160,1,319.65,3,0,2023,0
24.77,1,26,2,40,1,17,1,478.23,11,2,2023,0
668.67,0,11,2,44,0,143,4,13446.81,11,1,2023,1
80.24,1,27,1,53,0,58,1,8012.81,5,4,2023,0
8.65,0,23,0,68,2,198,1,4201.22,11,0,2023,0
178.91,0,29,0,18,3,19,1,8870.89,3,2,2023,0
115.22,0,37,1,27,1,108,1,906.2,12,4,2023,0
161.63,0,38,2,46,0,276,1,9286.37,12,0,2023,0
542.75,1,26,1,70,2,63,1,2224.08,12,3,2023,0
317.47,1,34,2,67,0,16,1,14639.28,5,0,2023,0
280.99,0,15,1,45,1,29,1,9733.59,2,0,2023,0
24.19,0,36,0,29,1,28,1,2756.2,2,2,2023,0
586.85,0,23,0,36,0,86,1,6655.15,8,1,2023,0
372.41,0,36,0,55,2,143,1,3233.87,6,0,2023,0
63.17,0,14,0,20,3,148,1,1676.57,7,1,2023,0
383.69,0,7,2,54,1,285,1,8371.11,10,1,2023,0
247.17,1,6,1,65,2,149,1,2611.64,5,0,2023,0
48.78,1,18,1,18,3,136,1,552.06,8,4,2023,0
4.15,1,29,1,60,2,119,1,6017.36,10,3,2023,0
60.99,0,28,1,34,1,58,1,7281.46,8,1,2023,0
408.19,0,23,1,26,1,241,1,6847.47,12,4,2023,0
524.6,0,12,1,58,0,76,1,13017.7,4,4,2023,0
108.96,0,25,0,26,3,247,1,7597.66,10,1,2023,0
70.03,0,26,1,63,2,49,1,7330.31,12,0,2023,0
124.84,0,21,2,52,2,79,1,6711.78,9,4,2023,0
324.04,0,41,0,54,2,30,1,2248.06,7,2,2023,0
39.69,0,2,2,70,2,163,1,3524.68,4,0,2023,0
157.7,1,29,1,58,1,46,1,8332.58,12,4,2023,0
81.27,1,39,2,22,3,68,1,1814.48,11,1,2023,0
193.82,0,18,1,37,1,176,1,3886.77,4,3,2023,0
16.73,0,29,2,79,2,165,1,7591.13,11,3,2023,0
474.05,0,38,0,57,2,214,1,1484.31,8,3,2023,0
39.21,0,24,0,66,0,245,4,9385.57,5,2,2023,1
637.75,0,9,1,79,2,152,1,4202.92,7,0,2023,0
153.59,1,32,1,66,2,174,1,4813.12,5,3,2023,0
186.6,0,40,1,18,3,139,1,9716.68,10,2,2023,0
644.08,0,1,2,24,3,55,1,1980.62,5,0,2023,0
226.66,0,2,1,41,0,168,1,10216.25,12,2,2023,0
305.0,0,31,0,22,3,222,1,944.83,10,3,2023,0
233.1,1,26,1,42,0,37,1,7469.2,1,0,2023,0
793.13,0,22,2,68,0,76,1,13389.16,5,2,2023,0
224.19,0,15,0,52,0,93,1,8475.47,9,3,2023,0
214.83,1,40,0,23,3,63,1,991.69,3,0,2023,0
163.46,1,3,1,63,2,111,1,6953.8,9,4,2023,0
194.99,0,17,1,34,1,91,1,1370.03,12,4,2023,0
23.4,0,12,0,46,0,175,4,14851.28,2,2,2023,1
227.5,0,34,2,34,0,277,1,11505.35,3,0,2023,0
259.9,0,28,2,26,3,100,1,914.28,6,3,2023,0
59.51,1,9,2,36,0,55,1,9955.88,4,1,2023,0
50.63,0,8,2,64,2,143,1,4732.81,5,2,2023,0
899.71625,0,17,1,20,3,91,1,530.86,6,4,2023,0
112.94,1,35,2,73,2,31,1,3807.84,11,4,2023,0
11.81,0,31,0,21,3,131,1,320.25,2,0,2023,0
329.14,0,34,1,55,0,14,1,12033.92,11,1,2023,0
154.24,0,23,0,61,2,82,1,6109.55,11,0,2023,0
233.44,0,6,2,20,3,297,1,1691.88,1,4,2023,0
141.8,0,6,0,18,3,116,1,1697.67,11,2,2023,0
209.03,0,11,1,55,1,126,1,8359.5,10,0,2023,0
899.71625,0,3,0,26,3,144,1,1629.12,2,1,2023,0
261.14,0,35,0,42,1,162,1,6100.08,5,0,2023,0
101.81,0,13,0,45,0,105,1,13872.03,6,3,2023,0
98.71,0,13,0,32,0,117,1,10095.23,9,0,2023,0
87.38,0,1,1,21,3,252,1,1504.99,3,4,2023,0
